,,,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 3,1 Cathode Concentration","Cell 3,1 Anode Concentration","Cell 3,1 Anode SEI Length","Cell 3,1 Voltage","Cell 3,1 Capacity by Area","Cell 3,2 Cathode Concentration","Cell 3,2 Anode Concentration","Cell 3,2 Anode SEI Length","Cell 3,2 Voltage","Cell 3,2 Capacity by Area","Cell 3,3 Cathode Concentration","Cell 3,3 Anode Concentration","Cell 3,3 Anode SEI Length","Cell 3,3 Voltage","Cell 3,3 Capacity by Area","Cell 3,4 Cathode Concentration","Cell 3,4 Anode Concentration","Cell 3,4 Anode SEI Length","Cell 3,4 Voltage","Cell 3,4 Capacity by Area","Cell 3,5 Cathode Concentration","Cell 3,5 Anode Concentration","Cell 3,5 Anode SEI Length","Cell 3,5 Voltage","Cell 3,5 Capacity by Area","Cell 4,1 Cathode Concentration","Cell 4,1 Anode Concentration","Cell 4,1 Anode SEI Length","Cell 4,1 Voltage","Cell 4,1 Capacity by Area","Cell 4,2 Cathode Concentration","Cell 4,2 Anode Concentration","Cell 4,2 Anode SEI Length","Cell 4,2 Voltage","Cell 4,2 Capacity by Area","Cell 4,3 Cathode Concentration","Cell 4,3 Anode Concentration","Cell 4,3 Anode SEI Length","Cell 4,3 Voltage","Cell 4,3 Capacity by Area","Cell 4,4 Cathode Concentration","Cell 4,4 Anode Concentration","Cell 4,4 Anode SEI Length","Cell 4,4 Voltage","Cell 4,4 Capacity by Area","Cell 4,5 Cathode Concentration","Cell 4,5 Anode Concentration","Cell 4,5 Anode SEI Length","Cell 4,5 Voltage","Cell 4,5 Capacity by Area","Cell 5,1 Cathode Concentration","Cell 5,1 Anode Concentration","Cell 5,1 Anode SEI Length","Cell 5,1 Voltage","Cell 5,1 Capacity by Area","Cell 5,2 Cathode Concentration","Cell 5,2 Anode Concentration","Cell 5,2 Anode SEI Length","Cell 5,2 Voltage","Cell 5,2 Capacity by Area","Cell 5,3 Cathode Concentration","Cell 5,3 Anode Concentration","Cell 5,3 Anode SEI Length","Cell 5,3 Voltage","Cell 5,3 Capacity by Area","Cell 5,4 Cathode Concentration","Cell 5,4 Anode Concentration","Cell 5,4 Anode SEI Length","Cell 5,4 Voltage","Cell 5,4 Capacity by Area","Cell 5,5 Cathode Concentration","Cell 5,5 Anode Concentration","Cell 5,5 Anode SEI Length","Cell 5,5 Voltage","Cell 5,5 Capacity by Area",Time,Global Time
10,CV-charge,24,20.5,46.18486681949926,9.236973363911918,9.236973363876846,9.236973363907168,9.236973363895764,9.236973363907563,32080.12536688841,15659.852887470834,5.425856839154544e-09,4.10000000000014,-0.0,32080.12536686356,15659.852887495692,5.425856815992051e-09,4.099999999999734,-0.0,32080.125366885255,15659.852887468463,5.425856828310554e-09,4.099999999999854,-0.0,32080.12536687731,15659.852887482253,5.4258568251192144e-09,4.099999999999853,-0.0,32080.12536688833,15659.852887469591,5.4258568238334085e-09,4.099999999999678,-0.0,32080.12536688778,15659.852887469411,5.4258568351634684e-09,4.10000000000004,-0.0,32080.12536686505,15659.852887492394,5.42585683235138e-09,4.100000000000136,-0.0,32080.125366886565,15659.852887472285,5.425856822012398e-09,4.0999999999996675,-0.0,32080.125366877146,15659.852887480525,5.425856831173231e-09,4.100000000000017,-0.0,32080.12536688371,15659.852887471126,5.425856823827823e-09,4.099999999999774,-0.0,32080.12536689114,15659.852887467972,5.425856829434419e-09,4.0999999999998105,-0.0,32080.125366861757,15659.852887496574,5.425856821331572e-09,4.099999999999917,-0.0,32080.12536688755,15659.85288746948,5.425856839820417e-09,4.100000000000123,-0.0,32080.125366879452,15659.85288748454,5.42585682111178e-09,4.09999999999971,-0.0,32080.125366882847,15659.852887471961,5.42585682850314e-09,4.099999999999922,-0.0,32080.12536688853,15659.852887463518,5.425856838358889e-09,4.100000000000093,-0.0,32080.12536685787,15659.852887493073,5.4258568337400685e-09,4.100000000000323,-0.0,32080.125366883793,15659.852887472282,5.425856831138053e-09,4.09999999999997,-0.0,32080.12536687174,15659.852887478433,5.425856838989333e-09,4.10000000000033,-0.0,32080.12536687798,15659.852887472749,5.425856849074396e-09,4.100000000000582,-0.0,32080.125366890148,15659.852887471165,5.4258568321751155e-09,4.099999999999916,-0.0,32080.125366861063,15659.852887492672,5.425856820236467e-09,4.09999999999989,-0.0,32080.12536688405,15659.85288747354,5.425856846412514e-09,4.100000000000385,-0.0,32080.12536687892,15659.852887480309,5.425856835173473e-09,4.1000000000000885,-0.0,32080.125366881635,15659.85288747247,5.4258568320350135e-09,4.100000000000044,-0.0,1745.4545454545455,92622.08761283013
10,CV-charge,25,20.500000000000004,44.60778146842556,8.921556293696979,8.921556293662482,8.921556293692397,8.921556293681176,8.921556293692518,31942.684748296077,15809.940776294303,5.426333344218819e-09,4.100000000000138,-0.0,31942.684748271968,15809.94077631852,5.426333321056251e-09,4.09999999999974,-0.0,31942.684748293093,15809.940776291663,5.426333333374961e-09,4.099999999999858,-0.0,31942.68474828528,15809.940776305322,5.4263333301835646e-09,4.099999999999861,-0.0,31942.684748296226,15809.94077629298,5.426333328897411e-09,4.099999999999682,-0.0,31942.68474829563,15809.940776292773,5.426333340227642e-09,4.100000000000039,-0.0,31942.68474827336,15809.940776315256,5.426333337415894e-09,4.100000000000129,-0.0,31942.684748294512,15809.940776295633,5.4263333270765336e-09,4.099999999999677,-0.0,31942.684748285294,15809.940776303594,5.426333336237355e-09,4.100000000000013,-0.0,31942.684748291525,15809.940776294388,5.426333328892049e-09,4.099999999999782,-0.0,31942.684748298958,15809.940776291363,5.426333334498669e-09,4.099999999999815,-0.0,31942.684748270065,15809.940776319421,5.426333326395678e-09,4.099999999999922,-0.0,31942.68474829533,15809.940776292835,5.4263333448847495e-09,4.100000000000119,-0.0,31942.684748287473,15809.940776307561,5.4263333261760135e-09,4.099999999999717,-0.0,31942.68474829072,15809.940776295263,5.426333333567297e-09,4.099999999999923,-0.0,31942.6847482963,15809.940776286907,5.426333343423146e-09,4.10000000000009,-0.0,31942.68474826635,15809.94077631581,5.426333338804561e-09,4.1000000000003105,-0.0,31942.684748291496,15809.940776295576,5.426333336202207e-09,4.099999999999976,-0.0,31942.68474827979,15809.94077630159,5.4263333440536455e-09,4.100000000000326,-0.0,31942.6847482859,15809.94077629598,5.4263333541383834e-09,4.100000000000565,-0.0,31942.684748297976,15809.940776294645,5.426333337239298e-09,4.099999999999919,-0.0,31942.68474826934,15809.940776315529,5.4263333253008655e-09,4.099999999999895,-0.0,31942.684748292082,15809.940776296875,5.4263333514770315e-09,4.10000000000037,-0.0,31942.684748286978,15809.940776303358,5.426333340237726e-09,4.100000000000085,-0.0,31942.684748289415,15809.940776295864,5.426333337102596e-09,4.100000000000047,-0.0,1818.1818181818182,92694.81488555741
10,CV-charge,26,20.5,43.1097314709949,8.621946294210757,8.6219462941769,8.621946294206039,8.621946294195183,8.621946294206015,31809.87189072551,15954.959955989789,5.426799429125998e-09,4.100000000000135,-0.0,31809.871890701674,15954.959956013498,5.426799405963371e-09,4.09999999999975,-0.0,31809.871890722497,15954.959955987082,5.42679941828206e-09,4.099999999999862,-0.0,31809.8718907148,15954.959956000454,5.426799415090301e-09,4.0999999999998655,-0.0,31809.871890725586,15954.959955988443,5.426799413803699e-09,4.099999999999688,-0.0,31809.87189072497,15954.95995598818,5.4267994251347805e-09,4.100000000000039,-0.0,31809.871890703336,15954.95995601017,5.426799422323103e-09,4.100000000000119,-0.0,31809.871890723854,15954.95995599104,5.426799411983543e-09,4.099999999999687,-0.0,31809.871890714767,15954.959955998916,5.426799421144225e-09,4.100000000000015,-0.0,31809.871890720915,15954.959955989852,5.42679941379873e-09,4.099999999999789,-0.0,31809.87189072828,15954.95995598696,5.426799419406018e-09,4.099999999999823,-0.0,31809.871890699844,15954.959956014429,5.42679941130299e-09,4.099999999999929,-0.0,31809.871890724662,15954.959955988179,5.42679942979173e-09,4.100000000000113,-0.0,31809.871890717164,15954.959956002647,5.426799411082966e-09,4.099999999999724,-0.0,31809.87189072033,15954.959955990584,5.426799418474103e-09,4.099999999999922,-0.0,31809.871890725666,15954.959955982433,5.42679942833028e-09,4.100000000000084,-0.0,31809.871890696275,15954.959956010835,5.426799423711667e-09,4.1000000000003025,-0.0,31809.871890720904,15954.959955991011,5.426799421109366e-09,4.099999999999979,-0.0,31809.87189070941,15954.95995599693,5.426799428960434e-09,4.100000000000317,-0.0,31809.87189071523,15954.959955991439,5.426799439044537e-09,4.100000000000553,-0.0,31809.87189072726,15954.959955990122,5.426799422146372e-09,4.099999999999919,-0.0,31809.87189069919,15954.959956010412,5.426799410208089e-09,4.0999999999999,-0.0,31809.87189072142,15954.959955992272,5.426799436384151e-09,4.10000000000036,-0.0,31809.87189071653,15954.959955998544,5.4267994251448225e-09,4.100000000000079,-0.0,31809.871890718718,15954.95995599125,5.426799422016135e-09,4.100000000000049,-0.0,1890.909090909091,92767.54215828468
10,CV-charge,27,20.5,41.68541865597565,8.337083731206635,8.33708373117345,8.337083731202162,8.33708373119161,8.337083731201806,31681.458268579383,16095.161525084412,5.427255593176673e-09,4.1000000000001275,-0.0,31681.458268556074,16095.161525107585,5.42725557001437e-09,4.099999999999756,-0.0,31681.458268576436,16095.161525081636,5.427255582332717e-09,4.0999999999998655,-0.0,31681.458268568826,16095.161525094753,5.427255579140593e-09,4.099999999999873,-0.0,31681.45826857956,16095.161525082973,5.427255577854134e-09,4.099999999999691,-0.0,31681.458268578743,16095.161525082844,5.4272555891853505e-09,4.10000000000004,-0.0,31681.458268557584,16095.16152510428,5.427255586373933e-09,4.100000000000115,-0.0,31681.458268577764,16095.161525085528,5.427255576034204e-09,4.099999999999697,-0.0,31681.458268568884,16095.161525093301,5.427255585194878e-09,4.100000000000015,-0.0,31681.45826857481,16095.161525084446,5.427255577849763e-09,4.099999999999795,-0.0,31681.45826858208,16095.161525081692,5.427255583456538e-09,4.099999999999825,-0.0,31681.458268554146,16095.16152510856,5.427255575353701e-09,4.099999999999931,-0.0,31681.458268578594,16095.16152508261,5.427255593842415e-09,4.100000000000105,-0.0,31681.458268571256,16095.161525097057,5.427255575133314e-09,4.099999999999732,-0.0,31681.458268574213,16095.161525085057,5.427255582524321e-09,4.099999999999924,-0.0,31681.458268579547,16095.161525077125,5.427255592381228e-09,4.100000000000083,-0.0,31681.45826855066,16095.161525104832,5.42725558776225e-09,4.1000000000002945,-0.0,31681.45826857478,16095.161525085672,5.4272555851601085e-09,4.0999999999999845,-0.0,31681.458268563663,16095.16152509127,5.427255593010849e-09,4.100000000000309,-0.0,31681.458268569073,16095.161525085863,5.427255603095321e-09,4.100000000000538,-0.0,31681.45826858102,16095.161525084879,5.427255586197131e-09,4.099999999999925,-0.0,31681.458268553502,16095.161525104455,5.4272555742587125e-09,4.099999999999902,-0.0,31681.45826857538,16095.161525086784,5.427255600434895e-09,4.100000000000349,-0.0,31681.458268570805,16095.161525092994,5.427255589195233e-09,4.100000000000073,-0.0,31681.458268572467,16095.161525085847,5.42725558607052e-09,4.100000000000051,-0.0,1963.6363636363637,92840.26943101196
10,CV-charge,28,20.499999999999996,40.32995533746611,8.06599106750455,8.06599106747214,8.065991067500113,8.065991067489776,8.065991067499537,31557.23037441453,16230.78005020155,5.427702302442915e-09,4.100000000000127,-0.0,31557.230374391875,16230.780050224312,5.427702279280607e-09,4.099999999999762,-0.0,31557.230374411574,16230.78005019886,5.427702291598623e-09,4.09999999999987,-0.0,31557.230374404295,16230.780050211864,5.42770228840713e-09,4.0999999999998735,-0.0,31557.23037441479,16230.78005020011,5.427702287119863e-09,4.099999999999695,-0.0,31557.230374413983,16230.780050200117,5.427702298451208e-09,4.100000000000037,-0.0,31557.230374393337,16230.780050220885,5.42770229563979e-09,4.100000000000107,-0.0,31557.23037441303,16230.78005020275,5.4277022853006805e-09,4.099999999999704,-0.0,31557.230374404186,16230.780050210236,5.427702294460769e-09,4.100000000000015,-0.0,31557.23037441007,16230.780050201773,5.427702287115137e-09,4.099999999999802,-0.0,31557.230374417322,16230.780050198913,5.427702292722045e-09,4.099999999999827,-0.0,31557.23037438985,16230.780050225143,5.427702284619756e-09,4.099999999999935,-0.0,31557.230374413815,16230.780050199732,5.427702303108257e-09,4.1000000000001,-0.0,31557.23037440673,16230.78005021419,5.427702284399221e-09,4.099999999999737,-0.0,31557.230374409366,16230.780050202082,5.427702291789687e-09,4.099999999999927,-0.0,31557.23037441461,16230.780050194444,5.42770230164684e-09,4.10000000000008,-0.0,31557.230374386432,16230.780050221481,5.42770229702812e-09,4.100000000000286,-0.0,31557.230374409904,16230.7800502029,5.427702294426149e-09,4.099999999999989,-0.0,31557.23037439905,16230.780050208214,5.427702302276706e-09,4.1000000000003025,-0.0,31557.23037440422,16230.780050203126,5.4277023123611704e-09,4.100000000000526,-0.0,31557.2303744163,16230.780050202044,5.427702295463207e-09,4.099999999999926,-0.0,31557.230374389153,16230.780050221083,5.427702283524314e-09,4.099999999999909,-0.0,31557.23037441069,16230.780050204079,5.4277023097011925e-09,4.100000000000336,-0.0,31557.23037440603,16230.780050209805,5.427702298461686e-09,4.10000000000007,-0.0,31557.230374407845,16230.780050202984,5.4277022953417176e-09,4.100000000000048,-0.0,2036.3636363636365,92912.99670373922
10,CV-charge,29,20.5,39.03884775803888,7.807769551619103,7.807769551587248,7.807769551614346,7.807769551604364,7.807769551613818,31436.988967426994,16362.034390133958,5.428139991618077e-09,4.100000000000122,-0.0,31436.98896740467,16362.034390156346,5.42813996845662e-09,4.099999999999768,-0.0,31436.988967423924,16362.03439013129,5.4281399807740104e-09,4.0999999999998735,-0.0,31436.98896741675,16362.034390144157,5.428139977583324e-09,4.09999999999988,-0.0,31436.98896742725,16362.034390132594,5.428139976295777e-09,4.0999999999997,-0.0,31436.98896742657,16362.03439013265,5.428139987626833e-09,4.100000000000037,-0.0,31436.988967406036,16362.034390152778,5.428139984815225e-09,4.100000000000103,-0.0,31436.988967425284,16362.034390135126,5.428139974476068e-09,4.099999999999714,-0.0,31436.988967416804,16362.034390142591,5.428139983636522e-09,4.100000000000012,-0.0,31436.98896742246,16362.034390134128,5.428139976291414e-09,4.099999999999806,-0.0,31436.98896742966,16362.034390131483,5.428139981897822e-09,4.099999999999834,-0.0,31436.988967402795,16362.03439015726,5.428139973795539e-09,4.099999999999933,-0.0,31436.988967426165,16362.03439013215,5.428139992283452e-09,4.100000000000095,-0.0,31436.988967419253,16362.034390146511,5.42813997357493e-09,4.099999999999744,-0.0,31436.988967421705,16362.034390134375,5.4281399809658435e-09,4.09999999999993,-0.0,31436.988967426994,16362.034390127012,5.428139990822639e-09,4.1000000000000805,-0.0,31436.988967399255,16362.034390153354,5.4281399862036215e-09,4.100000000000282,-0.0,31436.988967422145,16362.034390135312,5.4281399836013e-09,4.09999999999999,-0.0,31436.988967411497,16362.034390140494,5.4281399914524845e-09,4.100000000000301,-0.0,31436.988967416557,16362.03439013539,5.42814000153719e-09,4.100000000000516,-0.0,31436.98896742866,16362.034390134537,5.428139984638854e-09,4.099999999999928,-0.0,31436.988967401867,16362.034390153149,5.42813997269985e-09,4.099999999999916,-0.0,31436.988967423014,16362.034390136609,5.428139998876841e-09,4.1000000000003265,-0.0,31436.988967418696,16362.034390141946,5.428139987637464e-09,4.100000000000065,-0.0,31436.988967420166,16362.034390135339,5.428139984531472e-09,4.1000000000000485,-0.0,2109.0909090909095,92985.7239764665
10,CV-charge,30,20.5,37.807941181877155,7.561588236386495,7.561588236355243,7.561588236381871,7.561588236372326,7.56158823638122,31320.547586343047,16489.129332213823,5.428569067439695e-09,4.1000000000001195,-0.0,31320.54758632123,16489.12933223566,5.4285690442779054e-09,4.099999999999771,-0.0,31320.5475863401,16489.129332211014,5.428569056595405e-09,4.099999999999877,-0.0,31320.547586332967,16489.129332223725,5.428569053404814e-09,4.099999999999886,-0.0,31320.547586343306,16489.129332212397,5.4285690521171945e-09,4.099999999999705,-0.0,31320.547586342615,16489.129332212437,5.428569063448288e-09,4.100000000000035,-0.0,31320.547586322635,16489.129332232078,5.428569060636689e-09,4.100000000000092,-0.0,31320.54758634155,16489.129332215012,5.428569050297367e-09,4.099999999999719,-0.0,31320.547586333247,16489.129332222077,5.428569059458164e-09,4.100000000000009,-0.0,31320.547586338475,16489.12933221386,5.428569052112739e-09,4.099999999999812,-0.0,31320.547586345696,16489.129332211305,5.428569057719253e-09,4.099999999999835,-0.0,31320.547586319233,16489.12933223662,5.428569049617204e-09,4.099999999999937,-0.0,31320.547586342353,16489.12933221192,5.428569068104928e-09,4.100000000000088,-0.0,31320.54758633547,16489.12933222602,5.42856904939643e-09,4.099999999999752,-0.0,31320.547586337838,16489.129332214132,5.428569056787154e-09,4.099999999999933,-0.0,31320.547586342902,16489.12933220685,5.428569066643967e-09,4.100000000000078,-0.0,31320.547586315788,16489.12933223272,5.4285690620249315e-09,4.100000000000277,-0.0,31320.547586338194,16489.12933221503,5.428569059422712e-09,4.099999999999996,-0.0,31320.547586327764,16489.12933222016,5.428569067273914e-09,4.100000000000294,-0.0,31320.547586332832,16489.129332215147,5.428569077358677e-09,4.100000000000501,-0.0,31320.54758634487,16489.129332214525,5.428569060460092e-09,4.0999999999999295,-0.0,31320.547586318404,16489.129332232573,5.428569048521205e-09,4.0999999999999215,-0.0,31320.547586339053,16489.129332216347,5.428569074698399e-09,4.10000000000032,-0.0,31320.547586335095,16489.129332221324,5.428569063458795e-09,4.100000000000059,-0.0,31320.547586336248,16489.129332215092,5.428569060348961e-09,4.1000000000000485,-0.0,2181.818181818182,93058.45124919376
10,CV-charge,31,20.5,36.63340279443887,7.326680558898812,7.32668055886797,7.326680558894168,7.326680558884546,7.326680558893384,31207.731673216316,16612.25655894946,5.428989910724403e-09,4.100000000000119,-0.0,31207.731673194845,16612.256558970807,5.4289898875623984e-09,4.09999999999978,-0.0,31207.731673213548,16612.25655894666,5.4289898998800185e-09,4.099999999999878,-0.0,31207.73167320638,16612.256558959332,5.428989896689555e-09,4.0999999999998895,-0.0,31207.731673216516,16612.256558947945,5.428989895401493e-09,4.099999999999711,-0.0,31207.731673215985,16612.25655894825,5.428989906732812e-09,4.100000000000034,-0.0,31207.731673196377,16612.256558967252,5.428989903921118e-09,4.1000000000000885,-0.0,31207.731673214792,16612.25655895066,5.428989893581941e-09,4.09999999999973,-0.0,31207.731673206596,16612.25655895767,5.428989902742772e-09,4.100000000000012,-0.0,31207.731673211885,16612.256558949513,5.428989895397509e-09,4.099999999999821,-0.0,31207.731673219114,16612.256558947127,5.428989901003736e-09,4.09999999999984,-0.0,31207.731673193106,16612.256558971887,5.4289898929018435e-09,4.099999999999936,-0.0,31207.73167321558,16612.25655894756,5.4289899113895246e-09,4.100000000000086,-0.0,31207.731673208895,16612.25655896155,5.4289898926810764e-09,4.099999999999758,-0.0,31207.731673211238,16612.25655894962,5.428989900071814e-09,4.099999999999932,-0.0,31207.73167321619,16612.25655894253,5.428989909928487e-09,4.100000000000078,-0.0,31207.731673189268,16612.256558967874,5.4289899053096776e-09,4.100000000000274,-0.0,31207.73167321163,16612.256558950612,5.428989902707466e-09,4.099999999999996,-0.0,31207.73167320112,16612.256558955632,5.4289899105587085e-09,4.100000000000291,-0.0,31207.731673206392,16612.25655895087,5.428989920642984e-09,4.100000000000486,-0.0,31207.73167321824,16612.256558950266,5.428989903744693e-09,4.099999999999929,-0.0,31207.731673192007,16612.256558967656,5.4289898918058e-09,4.099999999999922,-0.0,31207.73167321239,16612.25655895198,5.428989917983096e-09,4.10000000000031,-0.0,31207.731673208476,16612.256558956753,5.42898990674345e-09,4.100000000000052,-0.0,31207.731673209615,16612.25655895085,5.428989903631521e-09,4.1000000000000485,-0.0,2254.545454545455,93131.17852192104
10,CV-charge,32,20.5,35.51169232971951,7.102338465954629,7.102338465924694,7.102338465950123,7.10233846594075,7.102338465949312,31098.377663573687,16731.59565127601,5.429402878453558e-09,4.100000000000112,-0.0,31098.377663552605,16731.59565129693,5.429402855291408e-09,4.099999999999787,-0.0,31098.37766357079,16731.595651273088,5.429402867609326e-09,4.099999999999884,-0.0,31098.377663564024,16731.595651285643,5.429402864418478e-09,4.099999999999889,-0.0,31098.377663573905,16731.595651274467,5.429402863130536e-09,4.099999999999716,-0.0,31098.377663573374,16731.59565127473,5.429402874461802e-09,4.100000000000033,-0.0,31098.37766355416,16731.59565129328,5.429402871650319e-09,4.100000000000083,-0.0,31098.377663572144,16731.595651277254,5.429402861311265e-09,4.0999999999997385,-0.0,31098.37766356412,16731.59565128394,5.429402870471654e-09,4.1000000000000085,-0.0,31098.377663569336,16731.595651276057,5.429402863126475e-09,4.099999999999821,-0.0,31098.377663576368,16731.595651273652,5.429402868732625e-09,4.099999999999845,-0.0,31098.377663551,16731.595651298,5.429402860630842e-09,4.099999999999939,-0.0,31098.377663573076,16731.595651274234,5.429402879118779e-09,4.100000000000079,-0.0,31098.377663566396,16731.59565128781,5.4294028604100585e-09,4.099999999999762,-0.0,31098.377663568597,16731.595651276104,5.429402867800804e-09,4.0999999999999375,-0.0,31098.37766357349,16731.59565126922,5.429402877657476e-09,4.100000000000078,-0.0,31098.377663547108,16731.5956512938,5.429402873038663e-09,4.100000000000267,-0.0,31098.377663569125,16731.595651277123,5.429402870436864e-09,4.099999999999993,-0.0,31098.37766355861,16731.595651282012,5.429402878287752e-09,4.100000000000289,-0.0,31098.37766356373,16731.595651277283,5.429402888371658e-09,4.100000000000478,-0.0,31098.377663575633,16731.59565127691,5.429402871473595e-09,4.099999999999929,-0.0,31098.37766354987,16731.595651293705,5.4294028595349005e-09,4.099999999999923,-0.0,31098.377663569696,16731.595651278676,5.429402885712524e-09,4.100000000000303,-0.0,31098.37766356591,16731.59565128301,5.429402874472462e-09,4.100000000000049,-0.0,31098.377663566993,16731.595651277214,5.4294028713674835e-09,4.1000000000000485,-0.0,2327.2727272727275,93203.90579464831
10,CV-charge,33,20.5,34.43953744361236,6.887907488732997,6.887907488703709,6.887907488728541,6.887907488719441,6.887907488727672,30992.33215272969,16847.31500768108,5.429808305659833e-09,4.1000000000001116,-0.0,30992.332152708863,16847.31500770157,5.429808282497954e-09,4.099999999999796,-0.0,30992.332152726864,16847.31500767824,5.4298082948156875e-09,4.099999999999887,-0.0,30992.332152720348,16847.315007690595,5.429808291624685e-09,4.099999999999892,-0.0,30992.332152730065,16847.31500767949,5.429808290336798e-09,4.099999999999719,-0.0,30992.332152729487,16847.31500767986,5.429808301668278e-09,4.100000000000032,-0.0,30992.332152710536,16847.315007698013,5.429808298857009e-09,4.100000000000078,-0.0,30992.332152728133,16847.315007682206,5.429808288517544e-09,4.099999999999745,-0.0,30992.33215272029,16847.315007688983,5.429808297678175e-09,4.10000000000001,-0.0,30992.332152725336,16847.315007681056,5.429808290332856e-09,4.099999999999829,-0.0,30992.332152732364,16847.315007678724,5.429808295939225e-09,4.0999999999998495,-0.0,30992.332152707484,16847.31500770244,5.429808287837473e-09,4.099999999999938,-0.0,30992.332152729017,16847.315007679274,5.429808306325305e-09,4.100000000000074,-0.0,30992.33215272248,16847.315007692883,5.429808287616473e-09,4.099999999999772,-0.0,30992.33215272474,16847.31500768116,5.429808295007025e-09,4.099999999999934,-0.0,30992.33215272958,16847.315007674326,5.42980830486402e-09,4.100000000000072,-0.0,30992.33215270362,16847.31500769832,5.429808300245296e-09,4.100000000000258,-0.0,30992.332152725303,16847.31500768218,5.429808297643273e-09,4.0999999999999925,-0.0,30992.332152714927,16847.315007686844,5.429808305494277e-09,4.100000000000278,-0.0,30992.33215271976,16847.31500768236,5.4298083155780135e-09,4.100000000000467,-0.0,30992.33215273162,16847.315007682082,5.429808298680029e-09,4.099999999999933,-0.0,30992.3321527064,16847.315007698446,5.429808286741373e-09,4.099999999999927,-0.0,30992.332152725667,16847.31500768364,5.42980831291886e-09,4.100000000000297,-0.0,30992.332152722287,16847.31500768795,5.429808301678754e-09,4.100000000000044,-0.0,30992.332152723036,16847.315007682308,5.429808298565027e-09,4.10000000000005,-0.0,2400.0,93276.63306737559
10,CV-charge,34,20.5,33.413911216191636,6.682782243248772,6.6827822432199095,6.682782243244355,6.682782243235394,6.682782243243201,30889.451132261463,16959.57268596937,5.430206507140373e-09,4.10000000000011,-0.0,30889.45113224105,16959.572685989227,5.43020648397857e-09,4.099999999999799,-0.0,30889.45113225866,16959.57268596632,5.430206496296134e-09,4.099999999999889,-0.0,30889.451132252198,16959.572685978583,5.430206493105261e-09,4.099999999999897,-0.0,30889.451132261776,16959.572685967603,5.4302064918170655e-09,4.099999999999722,-0.0,30889.45113226111,16959.572685968094,5.430206503148838e-09,4.100000000000035,-0.0,30889.451132242644,16959.572685985622,5.430206500337553e-09,4.100000000000074,-0.0,30889.45113225994,16959.572685970372,5.4302064899981e-09,4.0999999999997545,-0.0,30889.45113225213,16959.57268597702,5.430206499158668e-09,4.10000000000001,-0.0,30889.45113225704,16959.57268596905,5.4302064918134945e-09,4.099999999999832,-0.0,30889.45113226422,16959.572685967036,5.430206497419699e-09,4.0999999999998495,-0.0,30889.451132239446,16959.57268599021,5.430206489318207e-09,4.099999999999944,-0.0,30889.45113226064,16959.57268596753,5.43020650780564e-09,4.100000000000074,-0.0,30889.451132254366,16959.572685980867,5.430206489096923e-09,4.099999999999779,-0.0,30889.45113225641,16959.57268596928,5.430206496487705e-09,4.099999999999938,-0.0,30889.451132261296,16959.572685962474,5.430206506344618e-09,4.1000000000000725,-0.0,30889.451132235765,16959.572685986084,5.4302065017259125e-09,4.100000000000255,-0.0,30889.451132257218,16959.57268597028,5.430206499123735e-09,4.099999999999992,-0.0,30889.451132246748,16959.57268597462,5.43020650697485e-09,4.100000000000275,-0.0,30889.45113225163,16959.572685970496,5.430206517058458e-09,4.100000000000457,-0.0,30889.451132263373,16959.572685970183,5.430206500160546e-09,4.099999999999934,-0.0,30889.451132238566,16959.572685986157,5.430206488222125e-09,4.099999999999926,-0.0,30889.451132257494,16959.572685971867,5.430206514399208e-09,4.100000000000291,-0.0,30889.451132254202,16959.572685975832,5.430206503159426e-09,4.100000000000038,-0.0,30889.45113225471,16959.57268597025,5.430206500046564e-09,4.10000000000005,-0.0,2472.727272727273,93349.36034010287
