Cycle,Protocol,Stamps,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 3,1 Cathode Concentration","Cell 3,1 Anode Concentration","Cell 3,1 Anode SEI Length","Cell 3,1 Voltage","Cell 3,1 Capacity by Area","Cell 3,2 Cathode Concentration","Cell 3,2 Anode Concentration","Cell 3,2 Anode SEI Length","Cell 3,2 Voltage","Cell 3,2 Capacity by Area","Cell 3,3 Cathode Concentration","Cell 3,3 Anode Concentration","Cell 3,3 Anode SEI Length","Cell 3,3 Voltage","Cell 3,3 Capacity by Area","Cell 3,4 Cathode Concentration","Cell 3,4 Anode Concentration","Cell 3,4 Anode SEI Length","Cell 3,4 Voltage","Cell 3,4 Capacity by Area","Cell 3,5 Cathode Concentration","Cell 3,5 Anode Concentration","Cell 3,5 Anode SEI Length","Cell 3,5 Voltage","Cell 3,5 Capacity by Area","Cell 4,1 Cathode Concentration","Cell 4,1 Anode Concentration","Cell 4,1 Anode SEI Length","Cell 4,1 Voltage","Cell 4,1 Capacity by Area","Cell 4,2 Cathode Concentration","Cell 4,2 Anode Concentration","Cell 4,2 Anode SEI Length","Cell 4,2 Voltage","Cell 4,2 Capacity by Area","Cell 4,3 Cathode Concentration","Cell 4,3 Anode Concentration","Cell 4,3 Anode SEI Length","Cell 4,3 Voltage","Cell 4,3 Capacity by Area","Cell 4,4 Cathode Concentration","Cell 4,4 Anode Concentration","Cell 4,4 Anode SEI Length","Cell 4,4 Voltage","Cell 4,4 Capacity by Area","Cell 4,5 Cathode Concentration","Cell 4,5 Anode Concentration","Cell 4,5 Anode SEI Length","Cell 4,5 Voltage","Cell 4,5 Capacity by Area","Cell 5,1 Cathode Concentration","Cell 5,1 Anode Concentration","Cell 5,1 Anode SEI Length","Cell 5,1 Voltage","Cell 5,1 Capacity by Area","Cell 5,2 Cathode Concentration","Cell 5,2 Anode Concentration","Cell 5,2 Anode SEI Length","Cell 5,2 Voltage","Cell 5,2 Capacity by Area","Cell 5,3 Cathode Concentration","Cell 5,3 Anode Concentration","Cell 5,3 Anode SEI Length","Cell 5,3 Voltage","Cell 5,3 Capacity by Area","Cell 5,4 Cathode Concentration","Cell 5,4 Anode Concentration","Cell 5,4 Anode SEI Length","Cell 5,4 Voltage","Cell 5,4 Capacity by Area","Cell 5,5 Cathode Concentration","Cell 5,5 Anode Concentration","Cell 5,5 Anode SEI Length","Cell 5,5 Voltage","Cell 5,5 Capacity by Area",Time,Global Time
2,CV-charge,11,20.5,77.28781827749263,15.414833641321682,15.391010080454521,15.436815065944543,15.475420065366853,15.569739424405048,34273.07661340166,13182.883431091854,5.065758548187221e-09,4.101958222831987,-0.0,34516.22173382913,13171.885302880442,5.065675404401646e-09,4.098667668276293,-0.0,34433.84191416154,12959.177540597444,5.06474636315546e-09,4.100201352897087,-0.0,34444.467175701866,13138.474355946919,5.0654860641413065e-09,4.09943912714253,-0.0,34454.42551447461,13150.02499078574,5.065645592270914e-09,4.100268971212395,-0.0,34478.60237084737,12963.281397252647,5.064822960029748e-09,4.100353825266166,-0.0,34291.329699087524,13164.336061326785,5.065643194789283e-09,4.101251281504066,-0.0,34486.311295159074,13153.2773833867,5.065571458448505e-09,4.098956023499837,-0.0,34367.33751447506,13286.287031066226,5.066094978614485e-09,4.099819669323493,-0.0,34578.86906437611,13196.14942686881,5.0658423831222844e-09,4.098707860432183,-0.0,34453.508781381344,13085.521343855398,5.0653439417539835e-09,4.100228477842836,-0.0,34518.707309568206,13000.914266350419,5.064944379257744e-09,4.099213074003806,-0.0,34316.72019393517,13226.556217892912,5.065879637930178e-09,4.10063918109336,-0.0,34318.540318686275,13213.476827816112,5.065797038263718e-09,4.100621462223931,-0.0,34614.90212300893,13008.973479567003,5.065043300636014e-09,4.098931217803905,-0.0,34536.72140327982,13075.333328343859,5.06530046390388e-09,4.099321263318673,-0.0,34292.60455712653,13024.482591198397,5.0650450670083865e-09,4.101705872685912,-0.0,34410.25426097283,13163.86762735667,5.065616165657539e-09,4.099783411373528,-0.0,34307.38479486833,12807.381763309222,5.064088582622815e-09,4.102108283708853,-0.0,34316.41412165241,13393.747241206875,5.066674905996504e-09,4.101018767115744,-0.0,34541.10305929259,13412.052795259475,5.066716672715957e-09,4.098138210740338,-0.0,34508.18667987246,13051.62052125297,5.065161115626036e-09,4.099162103529921,-0.0,34431.47864881552,12901.79862168437,5.064502441269735e-09,4.1004200311361885,-0.0,34611.39004643018,13001.974036080712,5.06491242542104e-09,4.098011457601193,-0.0,34406.51883537413,13072.54192535569,5.065314479269171e-09,4.101073183435773,-0.0,800.0000000000001,15136.334866307729
2,CV-charge,12,20.5,73.93718129127437,14.743824504615322,14.726827146655085,14.770175245601498,14.806153672429677,14.890200721972795,34048.93159078933,13432.148918043293,5.066440189772038e-09,4.101933396368968,-0.0,34287.388451414336,13420.676453296897,5.066355454176844e-09,4.098688300538076,-0.0,34206.81291646233,13212.594369983806,5.065433155729567e-09,4.100194617896627,-0.0,34216.685019737975,13386.432110879588,5.066163045227029e-09,4.099448570353091,-0.0,34225.10156404732,13401.022666266337,5.066330973816964e-09,4.100265303270983,-0.0,34249.034811585036,13218.355263426898,5.065514259751378e-09,4.100343207050489,-0.0,34068.38546819155,13413.326273708566,5.066323574122538e-09,4.101237504546109,-0.0,34257.906188348665,13401.595878669448,5.0662497724551676e-09,4.098972275536192,-0.0,34141.58245289934,13530.373972604442,5.066765566862258e-09,4.099828855179266,-0.0,34346.25617405638,13445.92292077166,5.066525737236678e-09,4.098725989942883,-0.0,34224.6032846762,13337.362016228748,5.066029853953978e-09,4.10022380102937,-0.0,34289.80893955011,13254.213662384305,5.06563191857755e-09,4.099220671814347,-0.0,34092.76293566274,13472.94993289728,5.066554769420553e-09,4.100635522257983,-0.0,34094.06772769518,13459.470469761947,5.066470770598174e-09,4.100617538517281,-0.0,34381.336908811514,13263.714781298824,5.065734906988054e-09,4.098939752291866,-0.0,34305.620447000154,13327.443469402933,5.065986824013409e-09,4.099328023070892,-0.0,34069.6269426354,13277.16052659451,5.06573157057746e-09,4.101681347504024,-0.0,34183.84389425123,13411.907953618727,5.0662940191432704e-09,4.099789196800909,-0.0,34083.205389395735,13064.009959385125,5.064780033698559e-09,4.102070666526118,-0.0,34090.73769796186,13638.276329417653,5.067349617561725e-09,4.101012745601889,-0.0,34309.88649857178,13655.256863736397,5.06738832921658e-09,4.098171572480284,-0.0,34279.563804405836,13303.582870856826,5.06584642788621e-09,4.099172175597444,-0.0,34204.51163223585,13156.722597200129,5.065191754325426e-09,4.10040838750829,-0.0,34379.22088280799,13253.506372779613,5.065595346004551e-09,4.098034369424243,-0.0,34178.461018773516,13325.596067182822,5.066003274426864e-09,4.10105620889238,-0.0,872.7272727272727,15209.062139035
2,CV-charge,13,20.5,70.79274002518154,14.114290676249672,14.103290304582679,14.144391748866438,14.177993472988838,14.252773822493909,33834.40286708638,13670.683573197824,5.067099824821167e-09,4.101907634480673,-0.0,34068.28996998285,13658.847850560876,5.067013768657571e-09,4.0987088336763104,-0.0,33989.44838753441,13455.18668359146,5.0660977533671795e-09,4.100188579635673,-0.0,33998.612660823426,13623.783881758256,5.066818266923669e-09,4.099457902307324,-0.0,34005.64159871309,13641.186834266267,5.066994137132533e-09,4.100261611697231,-0.0,34029.31618960472,13462.44825692984,5.066183026171274e-09,4.100333616200442,-0.0,33854.925512027185,13651.68823618933,5.06698220044633e-09,4.101222762033397,-0.0,34039.2241303309,13639.307622316306,5.066906351656359e-09,4.098988456834359,-0.0,33925.45077828942,13764.020492114047,5.067414738440167e-09,4.099836832451599,-0.0,34123.64873706271,13684.915743247566,5.067186983034452e-09,4.09874441339913,-0.0,34005.518321359166,13578.360999399078,5.066693527910605e-09,4.10021941355681,-0.0,34070.648139408106,13496.700875686282,5.06629731744834e-09,4.099229070903892,-0.0,33878.33938432052,13708.819109095457,5.0672083368286685e-09,4.100630718325968,-0.0,33879.163855081104,13694.942136469512,5.067122918293749e-09,4.100612607447922,-0.0,34157.81811055451,13507.46099958285,5.066403955049744e-09,4.0989497500423795,-0.0,34084.43421400071,13568.700321088561,5.066650921456746e-09,4.099335496738208,-0.0,33856.13502304793,13519.052805620753,5.066395990043182e-09,4.101656590560081,-0.0,33967.0716616044,13649.353409631047,5.066950162583907e-09,4.09979453368547,-0.0,33868.582204517515,13309.661320742758,5.0654489340042925e-09,4.102034026315431,-0.0,33874.76836711956,13872.251096543743,5.068002683893384e-09,4.101004803031785,-0.0,34088.589620808074,13887.991034572218,5.068038513040339e-09,4.098203839023866,-0.0,34060.66677899669,13544.790108086012,5.066509720774596e-09,4.099182742826318,-0.0,33987.20644593369,13400.757682548574,5.0658587343321265e-09,4.100397711518528,-0.0,34156.94852365829,13494.279833922099,5.066256184794511e-09,4.098058631477725,-0.0,33960.21272664279,13567.727943843292,5.066669664660815e-09,4.1010394218294755,-0.0,945.4545454545455,15281.789411762275
2,CV-charge,14,20.500000000000004,67.83947050870465,13.523198273605034,13.517457080638762,13.556497930199422,13.587944294491145,13.654372929770291,33628.90545964534,13899.14163548252,5.067738835719998e-09,4.1018811369661865,-0.0,33858.33994826858,13887.040547060977,5.067651702388751e-09,4.09872917407541,-0.0,33781.1654326025,13687.608797474011,5.066741553705407e-09,4.100183212437327,-0.0,33789.663256684216,13851.172119456653,5.067453090018909e-09,4.099467079021319,-0.0,33795.44397270971,13871.179745278845,5.067636483587319e-09,4.100257912982394,-0.0,33818.847370305644,13696.229860774334,5.0668306889750305e-09,4.100325015889338,-0.0,33650.37857888985,13880.06351404151,5.067620429914896e-09,4.101207204193625,-0.0,33829.67869318359,13867.053767433867,5.067542552666817e-09,4.099004489135489,-0.0,33718.36087083786,13987.859011939658,5.0680438235186665e-09,4.099843662775169,-0.0,33910.43647889304,13913.786915024348,5.067827511761095e-09,4.098763010198367,-0.0,33795.656484706895,13809.179290867227,5.067336366838683e-09,4.100215307759262,-0.0,33860.638401101736,13729.02857415209,5.06694196663575e-09,4.099238166458537,-0.0,33672.874531794696,13934.799930166748,5.067841681493068e-09,4.10062488532098,-0.0,33673.25038510505,13920.529190176889,5.0677548265467544e-09,4.100606771379744,-0.0,33943.73295525435,13740.884261737066,5.067051876792671e-09,4.098961035652885,-0.0,33872.55956776002,13799.765588122098,5.067294161669719e-09,4.099343581694671,-0.0,33651.55746112053,13750.81049497846,5.06703971123085e-09,4.101631742958567,-0.0,33759.356256586354,13876.844430319323,5.0675859504039535e-09,4.09979942879304,-0.0,33662.93767983767,13545.000761663383,5.066096714525791e-09,4.101998481221559,-0.0,33667.91405287835,14096.316726953786,5.068635454221419e-09,4.100995154435435,-0.0,33876.60898777068,14110.89363848177,5.06866855818614e-09,4.098234957690548,-0.0,33850.90980150611,13775.891455933426,5.067152374305959e-09,4.099193712313864,-0.0,33778.980354269894,13634.562084951196,5.066504791062738e-09,4.1003879843131665,-0.0,33943.974824322366,13724.946131423621,5.066896331392985e-09,4.098084005602212,-0.0,33751.175635001615,13799.605231414891,5.067315070493177e-09,4.101022886730921,-0.0,1018.1818181818182,15354.516684489547
2,CV-charge,15,20.500000000000004,65.0633603670461,12.967717964224482,12.966581652328017,13.003726860901281,13.033213922839112,13.092119966753206,33431.89150098047,14118.135807568655,5.068358504455206e-09,4.101854084247649,-0.0,33656.988711215825,14105.855478295396,5.0682705124340496e-09,4.098749253976963,-0.0,33581.417736800686,13910.473933212217,5.067365852911706e-09,4.100178475487263,-0.0,33589.28695164817,14069.198749929981,5.0680687771783085e-09,4.099476071490999,-0.0,33593.94532159203,14091.62148774862,5.068259312273481e-09,4.100254220566097,-0.0,33617.067232142515,13920.327053932831,5.0674585732261676e-09,4.100317346714435,-0.0,33454.20913967636,14099.053523552293,5.0682395210110325e-09,4.101190974095219,-0.0,33628.72025061833,14085.43519933292,5.068159634327197e-09,4.099020316143079,-0.0,33519.76776818526,14202.482062069952,5.068654056845719e-09,4.0998494289468175,-0.0,33706.04795538863,14133.15350039652,5.068448613696215e-09,4.098781681224154,-0.0,33594.45827142333,14030.435922805606,5.06795967167406e-09,4.100211469638836,-0.0,33659.22989323027,13951.808581915608,5.0675671562383964e-09,4.09924785465104,-0.0,33475.82945494846,14151.48862408923,5.068456048349857e-09,4.100618145978077,-0.0,33475.785451232856,14136.828789176376,5.068367743758848e-09,4.100600138864398,-0.0,33738.507659243456,13964.613904245014,5.067679999365063e-09,4.098973433157237,-0.0,33669.431638719936,14021.258964997576,5.067917847583909e-09,4.09935217972813,-0.0,33455.35864756009,13973.043917806399,5.067664019567184e-09,4.1016069184556985,-0.0,33560.15285298332,14094.98122791755,5.068202639384311e-09,4.099803901318209,-0.0,33465.73065655831,13770.651254586302,5.06672470180302e-09,4.101964088020826,-0.0,33469.620351422316,14311.07732943673,5.069249180678546e-09,4.100984018306253,-0.0,33673.37944733511,14324.562479861806,5.069279702770876e-09,4.098264919670952,-0.0,33649.74370229182,13997.495509204902,5.067775668675787e-09,4.099204998821081,-0.0,33579.287191527466,13858.752672776815,5.067131231969432e-09,4.10037916107337,-0.0,33739.739339092666,13946.115868125524,5.067517074511908e-09,4.098110272676957,-0.0,33550.78948982898,14021.853098520065,5.067940804880772e-09,4.101006646746262,-0.0,1090.909090909091,15427.243957216819
2,CV-charge,16,20.5,62.45148806290344,12.44524109806678,12.448130580052705,12.483526775570615,12.511228375300115,12.563361233913223,33242.85652944802,14328.230259863045,5.068960001365562e-09,4.101826638436036,-0.0,33463.7297474043,14315.84639989741,5.068871347141765e-09,4.098769024135261,-0.0,33389.701979751655,14124.347059707517,5.0679718343363594e-09,4.100174319857242,-0.0,33396.9772794836,14278.418206572753,5.068666481459418e-09,4.099484861121499,-0.0,33400.626991992256,14303.082949240768,5.068863809080859e-09,4.100250545542045,-0.0,33423.45910948971,14135.317152312762,5.068067888003041e-09,4.100310537202369,-0.0,33265.9237180976,14309.21246339777,5.068840623426671e-09,4.1011742054708,-0.0,33435.84243144205,14295.005521328987,5.068758746397461e-09,4.09903589725256,-0.0,33329.16951127863,14408.435421264276,5.069246566565473e-09,4.099854224229773,-0.0,33509.95707471,14343.583602723691,5.069051466555598e-09,4.098800344211837,-0.0,33401.40850592343,14242.70089377395,5.068564629855668e-09,4.100207881744887,-0.0,33465.91596030467,14165.604688392084,5.068174064197203e-09,4.099258035785846,-0.0,33286.70764341171,14359.434503308861,5.069052574743758e-09,4.100610623082702,-0.0,33286.269945943284,14344.390975363342,5.068962810288912e-09,4.100592818670828,-0.0,33541.61397684748,14179.229328943262,5.068289533520856e-09,4.098986772308562,-0.0,33474.5303101859,14233.751060135195,5.0685231684404465e-09,4.099361198779324,-0.0,33267.045032184724,14186.315480366338,5.0682700888449876e-09,4.101582209801421,-0.0,33368.95950191519,14304.316785625237,5.068801377562374e-09,4.099807977614172,-0.0,33276.462679046985,13987.186618836155,5.067334106595296e-09,4.10193086302966,-0.0,33279.37685885809,14517.089079771498,5.069845007035611e-09,4.10097160770659,-0.0,33478.38062262642,14529.548010906079,5.069873078271066e-09,4.098293743837383,-0.0,33456.66243565953,14210.163081518698,5.068380772952214e-09,4.099216524806667,-0.0,33387.62377474055,14073.897774765095,5.067739250416106e-09,4.100371182193318,-0.0,33543.72584736847,14158.351469709685,5.068119590735287e-09,4.098137232948234,-0.0,33358.53850132431,14235.04710982488,5.068548068706524e-09,4.100990730230961,-0.0,1163.6363636363637,15499.971229944093
2,CV-charge,17,20.5,59.99190368294811,11.953355828344225,11.959759451701988,11.993537303511294,12.019607755151984,12.065643344238621,33061.333194688734,14529.947647336816,5.0695444023680845e-09,4.1017989437922076,-0.0,33278.09341594921,14517.526746901358,5.0694552627216905e-09,4.098788449341355,-0.0,33205.551563190515,14329.751912885717,5.068560585447559e-09,4.100170692889881,-0.0,33212.26483357735,14479.344339026413,5.069247263089607e-09,4.099493436857455,-0.0,33215.00857270723,14506.092913050861,5.069451063482287e-09,4.100246897045359,-0.0,33237.544345806076,14341.734989084061,5.068659743672129e-09,4.100304510326969,-0.0,33085.064759532404,14511.054179397184,5.0694247944775e-09,4.101157021237667,-0.0,33250.57580915989,14496.277933227067,5.0693409462989814e-09,4.099051203683106,-0.0,33146.10087087994,14606.224918014306,5.06982239069346e-09,4.099858145710948,-0.0,33321.67653564697,14545.603426430169,5.0696371527073425e-09,4.098818930914044,-0.0,33216.02991209011,14446.502258036668,5.069152332404326e-09,4.100204524899134,-0.0,33280.226827859326,14370.939631832718,5.068763773058299e-09,4.09926861634971,-0.0,33105.04881207002,14559.14678990984,5.069632307029207e-09,4.10060243524138,-0.0,33104.24128287526,14543.72552832055,5.069541075061905e-09,4.100584915962982,-0.0,33352.56261183081,14385.26720547271,5.068881591251721e-09,4.099000892510466,-0.0,33287.373728429106,14437.770492784051,5.069111216749359e-09,4.09937055401163,-0.0,33086.15899185899,14391.146638464379,5.068858998064544e-09,4.101557692553634,-0.0,33185.31087654983,14505.36372838795,5.0693832206718584e-09,4.099811687886792,-0.0,33094.67176513001,14195.13867100484,5.0679260407792364e-09,4.1018987951501735,-0.0,33096.71080519309,14714.86713445665,5.070423985444883e-09,4.100958124825168,-0.0,33291.130418877,14726.360177814526,5.0704497257584195e-09,4.098321466970061,-0.0,33271.196792548195,14414.414151998746,5.068968761856183e-09,4.099228220517637,-0.0,33203.52363303023,14280.524241477198,5.068329942898499e-09,4.100363980298842,-0.0,33355.45590192357,14362.174193099356,5.068704961289961e-09,4.098164706318442,-0.0,33173.94491071079,14439.720380790668,5.069137961932107e-09,4.100975154704964,-0.0,1236.3636363636365,15572.698502671365
2,CV-charge,18,20.5,57.67367063133526,11.489855429467775,11.49932140839005,11.531597750968963,11.556174318362558,11.596721724145926,32886.89596089851,14723.76388757402,5.0701126802943124e-09,4.101771129057123,-0.0,33099.65182259471,14711.364340597642,5.070023214662594e-09,4.098807504127811,-0.0,33028.54142657877,14527.165629382787,5.069133089375001e-09,4.100167541282318,-0.0,33034.7220731529,14672.445190606883,5.069812081133842e-09,4.0995017926799315,-0.0,33036.65269420303,14701.132813209659,5.070022060727987e-09,4.100243282754047,-0.0,33058.887110686635,14540.067571043253,5.069235143706179e-09,4.100299188116366,-0.0,32911.21538163403,14705.04686713226,5.069992990639206e-09,4.101139533804661,-0.0,33072.49274677976,14689.719972970397,5.069907190656205e-09,4.099066214853849,-0.0,32970.13811101243,14796.311289502404,5.07038246870057e-09,4.099861289767134,-0.0,33140.76269595836,14739.69205759216,5.070206650874479e-09,4.098837383880504,-0.0,33037.887916433705,14642.32084966125,5.069723765618398e-09,4.100201379518572,-0.0,33101.73447993127,14568.28971026327,5.069337261911384e-09,4.099279509558745,-0.0,32930.43365152348,14751.089398023047,5.0701961918791954e-09,4.10059369476618,-0.0,32929.278133213586,14735.296784115972,5.07010348709342e-09,4.100576530410876,-0.0,33170.908105667855,14583.21614805247,5.069457177414336e-09,4.0990156442360535,-0.0,33107.523151914436,14633.798611474358,5.069682980316607e-09,4.099380167762486,-0.0,32912.28358181243,14588.012521611225,5.0694317229002794e-09,4.101533429321407,-0.0,33008.783074595805,14698.58907043614,5.069949123900024e-09,4.0998150637865285,-0.0,32919.937136293665,14394.991819757757,5.068501509296052e-09,4.101867856672803,-0.0,32921.19177750315,14904.880520891975,5.070987068097687e-09,4.100943758607457,-0.0,33111.189875078424,14915.463325829016,5.071010587536623e-09,4.098348135545454,-0.0,33092.919272141065,14610.722504659441,5.069540607341561e-09,4.099240023187375,-0.0,33026.561821903415,14479.11204706607,5.068904300565342e-09,4.100357485311125,-0.0,33174.49372768975,14558.058828596968,5.06927416385848e-09,4.098192530469258,-0.0,32996.57376324083,14636.358289704733,5.069711479465982e-09,4.100959930521939,-0.0,1309.0909090909092,15645.425775398639
2,CV-charge,19,20.500000000000004,55.48655900349255,11.052676677491355,11.064806773567632,11.095686266517976,11.118891142686602,11.154498143228986,32719.14020074091,14910.1314271139,5.0706657543672156e-09,4.1017433059946296,-0.0,32927.99766545576,14897.804404675393,5.070576106527742e-09,4.098826172129312,-0.0,32858.26703497489,14717.042218646222,5.069690274568485e-09,4.100164812614275,-0.0,32863.94220263885,14858.16600745144,5.070361842256844e-09,4.099509926914868,-0.0,32865.14358765657,14888.660219014222,5.070577731050995e-09,4.100239708797664,-0.0,32887.07298801404,14730.777887088638,5.069795034936359e-09,4.100294493846193,-0.0,32743.97876447948,14891.636106504913,5.070546116466745e-09,4.101121843484866,-0.0,32901.18625732031,14875.776516537579,5.070458383777713e-09,4.099080917711658,-0.0,32800.8780562874,14979.132831570354,5.070927689390495e-09,4.099863749697659,-0.0,32966.793823908,14926.304833932434,5.0707608856139315e-09,4.0988556563821685,-0.0,32866.56929799433,14830.613789218982,5.070279860803137e-09,4.100198426046153,-0.0,32930.031498785764,14758.108214677979,5.0698954553864064e-09,4.099290636794114,-0.0,32762.463100254514,14935.703755451363,5.070745124908414e-09,4.100584505525857,-0.0,32760.979611930514,14919.546462196802,5.070650943903965e-09,4.100567754192711,-0.0,32996.22700004102,14773.540550270147,5.070017240119324e-09,4.099030891316902,-0.0,32934.561396431396,14822.293025869782,5.070239391688621e-09,4.099389970438539,-0.0,32745.021922702166,14777.365308725753,5.069989185104631e-09,4.101509469846543,-0.0,32838.972663427994,14884.437189418715,5.0704999903671375e-09,4.09981813729243,-0.0,32751.8584311095,14587.206879523326,5.0690614601901806e-09,4.101838006699562,-0.0,32752.410620002196,15087.575016698345,5.0715351555275415e-09,4.100928682021469,-0.0,32938.141598330396,15097.298899824817,5.0715565551911745e-09,4.0983738036744874,-0.0,32921.42294705785,14799.539037911603,5.070097227769575e-09,4.099251877745167,-0.0,32856.33391686082,14670.11790096932,5.0694632592132115e-09,4.100351626855786,-0.0,33000.42469434967,14746.457040720872,5.0698281218428024e-09,4.098220562495205,-0.0,32826.01158561707,14825.422154616877,5.0702695621399955e-09,4.100945061481799,-0.0,1381.818181818182,15718.15304812591
2,CV-charge,20,20.5,53.421432662874295,10.639977315585904,10.654420008063138,10.683996872588377,10.705939265778792,10.737099200858085,32557.713638794932,15089.444281575206,5.071204420526797e-09,4.101715576192644,-0.0,32762.776291740716,15077.234718964648,5.071114720606509e-09,4.098844440477861,-0.0,32694.37617279874,14899.77708076555,5.070232944772841e-09,4.100162457121955,-0.0,32699.57106691076,15036.89452561862,5.07089733127752e-09,4.099517839499186,-0.0,32700.11927725679,15069.073607810415,5.0711188797376925e-09,4.100236180687781,-0.0,32721.741180088175,14914.269133722111,5.070340236860553e-09,4.100290354794915,-0.0,32583.009382308617,15071.209987599044,5.07108495502025e-09,4.10110404234862,-0.0,32736.301990288568,15054.835009606315,5.070995308792515e-09,4.099095302196089,-0.0,32637.969703301715,15155.071227706383,5.071458822515738e-09,4.099865613473752,-0.0,32799.402752266236,15105.838289412462,5.0713006573992665e-09,4.098873707238127,-0.0,32701.714299596515,15011.7791627403,5.0708214242095314e-09,4.100195646046369,-0.0,32764.76313075614,14940.789951356133,5.0704391540086375e-09,4.0993019254710275,-0.0,32600.78970821735,15113.374304828758,5.071279881568024e-09,4.100574964068829,-0.0,32598.996709604813,15096.85922745164,5.0711842226884255e-09,4.100558673098854,-0.0,32828.15062452735,14956.64483245831,5.0705625999206055e-09,4.099046508171552,-0.0,32768.12525433082,15003.652247930906,5.070781258295975e-09,4.099399898353647,-0.0,32584.028437029265,14959.598837494015,5.070532182683187e-09,4.101485857705797,-0.0,32675.528387218175,15063.295097014283,5.071036602037021e-09,4.099820939111174,-0.0,32590.087096000134,14772.18514379141,5.069606714071059e-09,4.101809201741517,-0.0,32590.01111430882,15263.338830347278,5.072069027559567e-09,4.100913054517188,-0.0,32771.62219929523,15272.251334548517,5.072088401020256e-09,4.098398524612425,-0.0,32756.3534906019,14981.25647414596,5.070639418163423e-09,4.099263733996695,-0.0,32692.48779848057,14853.939554719202,5.070007628771934e-09,4.100346337501954,-0.0,32832.88782587043,14927.762154888409,5.070367634539481e-09,4.098248672186691,-0.0,32661.898400554146,15007.31371750356,5.070813024578647e-09,4.1009305493853505,-0.0,1454.5454545454547,15790.880320853183
